,expt,cond,rep,time (h),position (μm),redPixelRange,greenPixelRange,greenX0,redX0,GFP shift (μm),RFP shift (μm),[Ampicillin] (mg/mL),[Kanamycin] (mg/mL)
1351,J4K5succ250_ampGrad,100x,3,2,450,212-236,230-253,294.86988264069373,354.371956762723,1.6138782357328978,-5.098272730123141,10.0,
1352,J4K5succ250_ampGrad,100x,3,4,-150,32-55,49-72,298.28885218609736,350.7858927416883,-1.6174887548648942,-0.9057282910896448,10.0,
1353,J4K5succ250_ampGrad,100x,3,4,-100,47-70,64-87,305.65865832449214,347.14822705712197,-0.8114396456847999,0.12213121656378688,10.0,
1354,J4K5succ250_ampGrad,100x,3,4,-50,62-85,79-103,297.7861581423478,343.3764043393521,2.496258089906746,1.7586454527869364,10.0,
1355,J4K5succ250_ampGrad,100x,3,4,0,77-100,95-118,298.4611645927293,324.54474092726275,0.8430199616178129,-1.57223432145571,10.0,
1356,J4K5succ250_ampGrad,100x,3,4,50,92-115,110-133,300.43155555910096,337.654463261754,0.995547575776584,-5.616139616432348,10.0,
1357,J4K5succ250_ampGrad,100x,3,4,100,107-130,125-148,299.3431987727762,326.0231124069775,0.9532648554279604,-10.248375437026425,10.0,
1358,J4K5succ250_ampGrad,100x,3,4,150,122-145,140-163,286.0162127433712,333.6985179934489,-1.6019481430942049,-8.236642408273669,10.0,
1359,J4K5succ250_ampGrad,100x,3,4,200,137-160,155-178,286.96027122113895,356.55657499999194,-1.026880561161363,-6.140068436172045,10.0,
1360,J4K5succ250_ampGrad,100x,3,4,250,152-175,170-193,290.28488306386316,362.9424461758621,-1.2368914848780148,-8.357614053178452,10.0,
1361,J4K5succ250_ampGrad,100x,3,4,300,167-190,185-208,293.37750457698417,357.49506393936144,-1.6224695104106104,-3.1151667230882367,10.0,
1362,J4K5succ250_ampGrad,100x,3,4,350,182-205,200-223,291.14516684389787,355.8174882187269,-1.594346056220786,-3.73100868680632,10.0,
1363,J4K5succ250_ampGrad,100x,3,4,400,197-220,215-238,291.04588805183954,366.9081065560052,-0.967187137299902,-6.369563362582937,10.0,
1364,J4K5succ250_ampGrad,100x,3,4,450,212-236,230-253,293.1934514363752,351.32927483536673,-0.06255296858563497,-8.140954657479426,10.0,
1365,J4K5succ250_ampGrad,100x,3,6,-150,32-55,49-72,299.4270511857334,348.11666116039254,-0.4792897552288764,-3.574959872385421,10.0,
1366,J4K5succ250_ampGrad,100x,3,6,-100,47-70,64-87,307.04259929860365,341.5031764566927,0.5725013284267675,-5.522919383865485,10.0,
1367,J4K5succ250_ampGrad,100x,3,6,-50,62-85,79-103,301.93447473954615,337.4115702865774,6.644574687105092,-4.206188599987797,10.0,
1368,J4K5succ250_ampGrad,100x,3,6,0,77-100,95-118,297.8520464605736,322.1768107643898,0.2339018294621269,-3.940164484328648,10.0,
1369,J4K5succ250_ampGrad,100x,3,6,50,92-115,110-133,299.2031627694722,339.3180184718702,-0.2328452138521584,-3.9525844063161912,10.0,
1370,J4K5succ250_ampGrad,100x,3,6,100,107-130,125-148,297.99428142318993,328.54946425760346,-0.3956524941582984,-7.7220235864004385,10.0,
1371,J4K5succ250_ampGrad,100x,3,6,150,122-145,140-163,285.5306486464998,336.14050119498563,-2.087512239965577,-5.794659206736924,10.0,
1372,J4K5succ250_ampGrad,100x,3,6,200,137-160,155-178,287.22032558264715,360.14152167461,-0.76682619965311,-2.5551217615540054,10.0,
1373,J4K5succ250_ampGrad,100x,3,6,250,152-175,170-193,288.88365900278717,368.1086661468225,-2.638115545954008,-3.191394082218096,10.0,
1374,J4K5succ250_ampGrad,100x,3,6,300,167-190,185-208,292.2228288361283,357.3346332733872,-2.7771452512664045,-3.2755973890624546,10.0,
1375,J4K5succ250_ampGrad,100x,3,6,350,182-205,200-223,291.3663063096008,353.3008416645752,-1.3732065905179525,-6.247655240958011,10.0,
1376,J4K5succ250_ampGrad,100x,3,6,400,197-220,215-238,290.37817088139764,371.59696051911607,-1.634904307741806,-1.6807093994720503,10.0,
1377,J4K5succ250_ampGrad,100x,3,6,450,212-236,230-253,293.13467923728973,354.37981138220186,-0.12132516767110245,-5.090418110644349,10.0,
1378,J4K5succ250_ampGrad,100x,3,8,-150,32-55,49-72,298.6616371832597,350.3165809263816,-1.2447037577025526,-1.3750401063963975,10.0,
1379,J4K5succ250_ampGrad,100x,3,8,-100,47-70,64-87,309.06292325315286,341.21733835653754,2.59282528297598,-5.808757484020702,10.0,
1380,J4K5succ250_ampGrad,100x,3,8,-50,62-85,79-103,302.5750851654237,338.4620553595811,7.285185112982617,-3.1557035269841545,10.0,
1381,J4K5succ250_ampGrad,100x,3,8,0,77-100,95-118,298.08530512121,323.3834069033616,0.4671604900985926,-2.7335683453569004,10.0,
1382,J4K5succ250_ampGrad,100x,3,8,50,92-115,110-133,300.28085854349916,341.1007397598554,0.8448505601747911,-2.1698631183309094,10.0,
1383,J4K5succ250_ampGrad,100x,3,8,100,107-130,125-148,298.15794713687745,323.51557962928257,-0.2319867804707769,-12.755908214721329,10.0,
1384,J4K5succ250_ampGrad,100x,3,8,150,122-145,140-163,283.6330369597158,334.3444218225285,-3.9851239267495657,-7.590738579194009,10.0,
1385,J4K5succ250_ampGrad,100x,3,8,200,137-160,155-178,287.29405143444166,356.1311001870005,-0.6931003478587172,-6.565543249163453,10.0,
1386,J4K5succ250_ampGrad,100x,3,8,250,152-175,170-193,289.3491087969332,367.38980259910363,-2.17266575180804,-3.9102576299370067,10.0,
1387,J4K5succ250_ampGrad,100x,3,8,300,167-190,185-208,291.4874356521663,356.3647462950612,-3.5125384352284077,-4.245484367388485,10.0,
1388,J4K5succ250_ampGrad,100x,3,8,350,182-205,200-223,291.4180275148215,355.2248619445212,-1.3214853852971942,-4.323634961012033,10.0,
1389,J4K5succ250_ampGrad,100x,3,8,400,197-220,215-238,291.2314167577562,373.56379854649015,-0.7816584313832209,0.2861286279020305,10.0,
1390,J4K5succ250_ampGrad,100x,3,8,450,212-236,230-253,292.8979140655643,352.18294358508797,-0.35809033939654,-7.287285907758132,10.0,
1391,J4K5succ250_ampGrad,100x,3,10,-150,32-55,49-72,303.35729839434435,349.06633245968715,3.4509574533821588,-2.62528857309087,10.0,
1392,J4K5succ250_ampGrad,100x,3,10,-100,47-70,64-87,312.2995096524764,340.7695942898172,5.829411682299451,-6.2565015507410076,10.0,
1393,J4K5succ250_ampGrad,100x,3,10,-50,62-85,79-103,312.3091031041972,338.2970410098991,17.019203051756108,-3.320717876666152,10.0,
1394,J4K5succ250_ampGrad,100x,3,10,0,77-100,95-118,303.1739594540216,324.573060556909,5.555814822910179,-1.5439146918094484,10.0,
1395,J4K5succ250_ampGrad,100x,3,10,50,92-115,110-133,302.75603095772203,341.5854695260069,3.3200229743976024,-1.6851333521794911,10.0,
1396,J4K5succ250_ampGrad,100x,3,10,100,107-130,125-148,300.8678178934273,324.8441564120111,2.4778839760791134,-11.427331431992798,10.0,
1397,J4K5succ250_ampGrad,100x,3,10,150,122-145,140-163,283.23342823103644,332.2073131844623,-4.384732655428934,-9.727847217260262,10.0,
1398,J4K5succ250_ampGrad,100x,3,10,200,137-160,155-178,290.96289711298624,360.49924537266264,2.9757453306859247,-2.197398063501396,10.0,
1399,J4K5succ250_ampGrad,100x,3,10,250,152-175,170-193,292.10910715174634,368.517883052901,0.5873326030050521,-2.7821771761395557,10.0,
1400,J4K5succ250_ampGrad,100x,3,10,300,167-190,185-208,292.20148834657965,355.7771181777945,-2.798485740815124,-4.833112484655147,10.0,
1401,J4K5succ250_ampGrad,100x,3,10,350,182-205,200-223,290.4127885930717,357.00006556934096,-2.326724307047016,-2.548431336192266,10.0,
1402,J4K5succ250_ampGrad,100x,3,10,400,197-220,215-238,290.69271310699304,378.0172226934184,-1.3203620821464028,4.739552774830145,10.0,
1403,J4K5succ250_ampGrad,100x,3,10,450,212-236,230-253,295.8635347330544,348.67989377784124,2.6075303280935027,-10.790335715004916,10.0,
0,simulation,0x,1,0,-150,2-7,2-7,212.49999929560857,212.49999929560857,0.0,0.0,0.0,
1,simulation,0x,1,0,-100,6-11,6-11,212.49999929560857,212.49999929560857,0.0,0.0,0.0,
2,simulation,0x,1,0,-50,10-15,10-15,212.49999929560857,212.49999929560857,0.0,0.0,0.0,
3,simulation,0x,1,0,0,13-19,13-19,212.50000071335424,212.50000071335424,0.0,0.0,0.0,
4,simulation,0x,1,0,50,17-22,17-22,212.49999929560857,212.49999929560857,0.0,0.0,0.0,
5,simulation,0x,1,0,100,21-26,21-26,212.49999929560857,212.49999929560857,0.0,0.0,0.0,
6,simulation,0x,1,0,150,25-30,25-30,212.49999929560857,212.49999929560857,0.0,0.0,0.0,
7,simulation,0x,1,0,200,29-34,29-34,212.49999929560857,212.49999929560857,0.0,0.0,0.0,
8,simulation,0x,1,0,250,32-37,32-37,212.49999929560857,212.49999929560857,0.0,0.0,0.0,
9,simulation,0x,1,0,300,36-41,36-41,212.49999929560857,212.49999929560857,0.0,0.0,0.0,
10,simulation,0x,1,0,350,40-45,40-45,212.49999929560857,212.49999929560857,0.0,0.0,0.0,
11,simulation,0x,1,0,400,44-49,44-49,212.49999929560857,212.49999929560857,0.0,0.0,0.0,
12,simulation,0x,1,0,450,47-52,47-52,212.49999929560857,212.49999929560857,0.0,0.0,0.0,
13,simulation,0x,1,2,-150,2-7,2-7,215.67437286095364,215.67437286095364,3.174373565345064,3.174373565345064,0.0,
14,simulation,0x,1,2,-100,6-11,6-11,215.69060532155115,215.69060532155115,3.1906060259425715,3.1906060259425715,0.0,
15,simulation,0x,1,2,-50,10-15,10-15,215.78517214780788,215.78517214780788,3.2851728521993095,3.2851728521993095,0.0,
16,simulation,0x,1,2,0,13-19,13-19,215.98911432935276,215.98911432935276,3.4891136159985194,3.4891136159985194,0.0,
17,simulation,0x,1,2,50,17-22,17-22,216.2176541253171,216.2176541253171,3.717654829708522,3.717654829708522,0.0,
18,simulation,0x,1,2,100,21-26,21-26,216.363063730472,216.363063730472,3.8630644348634178,3.8630644348634178,0.0,
19,simulation,0x,1,2,150,25-30,25-30,216.39752008112237,216.39752008112237,3.897520785513791,3.897520785513791,0.0,
20,simulation,0x,1,2,200,29-34,29-34,216.40122442575253,216.40122442575253,3.901225130143956,3.901225130143956,0.0,
21,simulation,0x,1,2,250,32-37,32-37,216.4013767292786,216.4013767292786,3.901377433670035,3.901377433670035,0.0,
22,simulation,0x,1,2,300,36-41,36-41,216.40136961356473,216.40136961356473,3.9013703179561503,3.9013703179561503,0.0,
23,simulation,0x,1,2,350,40-45,40-45,216.40137116834086,216.40137116834086,3.901371872732284,3.901371872732284,0.0,
24,simulation,0x,1,2,400,44-49,44-49,216.40137128802758,216.40137128802758,3.9013719924190013,3.9013719924190013,0.0,
25,simulation,0x,1,2,450,47-52,47-52,216.40137128802758,216.40137128802758,3.9013719924190013,3.9013719924190013,0.0,
26,simulation,0x,1,4,-150,2-7,2-7,219.74366594528817,219.74366594528817,7.2436666496795965,7.2436666496795965,0.0,
27,simulation,0x,1,4,-100,6-11,6-11,219.9136644238674,219.9136644238674,7.4136651282588275,7.4136651282588275,0.0,
28,simulation,0x,1,4,-50,10-15,10-15,220.43427866294542,220.43427866294542,7.934279367336842,7.934279367336842,0.0,
29,simulation,0x,1,4,0,13-19,13-19,221.2582694091458,221.2582694091458,8.758268695791571,8.758268695791571,0.0,
30,simulation,0x,1,4,50,17-22,17-22,222.16805537842592,222.16805537842592,9.668056082817344,9.668056082817344,0.0,
31,simulation,0x,1,4,100,21-26,21-26,222.93375493495355,222.93375493495355,10.43375563934498,10.43375563934498,0.0,
32,simulation,0x,1,4,150,25-30,25-30,223.26842487347588,223.26842487347588,10.768425577867305,10.768425577867305,0.0,
33,simulation,0x,1,4,200,29-34,29-34,223.35568212101265,223.35568212101265,10.855682825404074,10.855682825404074,0.0,
34,simulation,0x,1,4,250,32-37,32-37,223.3681012105283,223.3681012105283,10.86810191491972,10.86810191491972,0.0,
35,simulation,0x,1,4,300,36-41,36-41,223.37047578917782,223.37047578917782,10.870476493569242,10.870476493569242,0.0,
36,simulation,0x,1,4,350,40-45,40-45,223.3706285326184,223.3706285326184,10.870629237009837,10.870629237009837,0.0,
37,simulation,0x,1,4,400,44-49,44-49,223.37064593543198,223.37064593543198,10.870646639823406,10.870646639823406,0.0,
38,simulation,0x,1,4,450,47-52,47-52,223.3706478670984,223.3706478670984,10.870648571489824,10.870648571489824,0.0,
39,simulation,0x,1,6,-150,2-7,2-7,224.36442533173715,224.36442533173715,11.864426036128577,11.864426036128577,0.0,
40,simulation,0x,1,6,-100,6-11,6-11,224.87137782708137,224.87137782708137,12.3713785314728,12.3713785314728,0.0,
41,simulation,0x,1,6,-50,10-15,10-15,226.0551907660955,226.0551907660955,13.555191470486932,13.555191470486932,0.0,
42,simulation,0x,1,6,0,13-19,13-19,227.73401993639905,227.73401993639905,15.234019223044811,15.234019223044811,0.0,
43,simulation,0x,1,6,50,17-22,17-22,229.69729279822235,229.69729279822235,17.197293502613775,17.197293502613775,0.0,
44,simulation,0x,1,6,100,21-26,21-26,231.58178339433923,231.58178339433923,19.08178409873065,19.08178409873065,0.0,
45,simulation,0x,1,6,150,25-30,25-30,232.67106513709504,232.67106513709504,20.171065841486467,20.171065841486467,0.0,
46,simulation,0x,1,6,200,29-34,29-34,233.10326636160352,233.10326636160352,20.60326706599494,20.60326706599494,0.0,
47,simulation,0x,1,6,250,32-37,32-37,233.20541780011885,233.20541780011885,20.705418504510277,20.705418504510277,0.0,
48,simulation,0x,1,6,300,36-41,36-41,233.23965860094754,233.23965860094754,20.73965930533896,20.73965930533896,0.0,
49,simulation,0x,1,6,350,40-45,40-45,233.24451412651052,233.24451412651052,20.74451483090195,20.74451483090195,0.0,
50,simulation,0x,1,6,400,44-49,44-49,233.2449444251633,233.2449444251633,20.744945129554736,20.744945129554736,0.0,
51,simulation,0x,1,6,450,47-52,47-52,233.2449618780616,233.2449618780616,20.744962582453013,20.744962582453013,0.0,
52,simulation,0x,1,8,-150,2-7,2-7,229.69606032720498,229.69606032720498,17.1960610315964,17.1960610315964,0.0,
53,simulation,0x,1,8,-100,6-11,6-11,230.7087149295884,230.7087149295884,18.208715633979836,18.208715633979836,0.0,
54,simulation,0x,1,8,-50,10-15,10-15,232.7591916958208,232.7591916958208,20.259192400212214,20.259192400212214,0.0,
55,simulation,0x,1,8,0,13-19,13-19,235.43145641003312,235.43145641003312,22.93145569667888,22.93145569667888,0.0,
56,simulation,0x,1,8,50,17-22,17-22,238.40052675671018,238.40052675671018,25.900527461101603,25.900527461101603,0.0,
57,simulation,0x,1,8,100,21-26,21-26,241.7112424660154,241.7112424660154,29.211243170406817,29.211243170406817,0.0,
58,simulation,0x,1,8,150,25-30,25-30,244.02374186625013,244.02374186625013,31.52374257064156,31.52374257064156,0.0,
59,simulation,0x,1,8,200,29-34,29-34,245.19685366028378,245.19685366028378,32.696854364675204,32.696854364675204,0.0,
60,simulation,0x,1,8,250,32-37,32-37,245.56894319774722,245.56894319774722,33.06894390213864,33.06894390213864,0.0,
61,simulation,0x,1,8,300,36-41,36-41,245.74028539783527,245.74028539783527,33.24028610222669,33.24028610222669,0.0,
62,simulation,0x,1,8,350,40-45,40-45,245.77792509123367,245.77792509123367,33.277925795625094,33.277925795625094,0.0,
63,simulation,0x,1,8,400,44-49,44-49,245.78380028745312,245.78380028745312,33.283800991844544,33.283800991844544,0.0,
64,simulation,0x,1,8,450,47-52,47-52,245.78431227780828,245.78431227780828,33.28431298219971,33.28431298219971,0.0,
65,simulation,0x,1,10,-150,2-7,2-7,233.828737587263,233.828737587263,21.328738291654417,21.328738291654417,0.0,
66,simulation,0x,1,10,-100,6-11,6-11,235.214029084802,235.214029084802,22.714029789193432,22.714029789193432,0.0,
67,simulation,0x,1,10,-50,10-15,10-15,237.75822234305184,237.75822234305184,25.258223047443266,25.258223047443266,0.0,
68,simulation,0x,1,10,0,13-19,13-19,240.88017262598518,240.88017262598518,28.380171912630942,28.380171912630942,0.0,
69,simulation,0x,1,10,50,17-22,17-22,244.29851826648337,244.29851826648337,31.798518970874795,31.798518970874795,0.0,
70,simulation,0x,1,10,100,21-26,21-26,247.95464250188832,247.95464250188832,35.45464320627974,35.45464320627974,0.0,
71,simulation,0x,1,10,150,25-30,25-30,250.71211650982178,250.71211650982178,38.21211721421321,38.21211721421321,0.0,
72,simulation,0x,1,10,200,29-34,29-34,252.50185976566263,252.50185976566263,40.001860470054055,40.001860470054055,0.0,
73,simulation,0x,1,10,250,32-37,32-37,253.18456612611075,253.18456612611075,40.68456683050218,40.68456683050218,0.0,
74,simulation,0x,1,10,300,36-41,36-41,253.5732199049772,253.5732199049772,41.07322060936863,41.07322060936863,0.0,
75,simulation,0x,1,10,350,40-45,40-45,253.68790932586063,253.68790932586063,41.187910030252056,41.187910030252056,0.0,
76,simulation,0x,1,10,400,44-49,44-49,253.71402537853257,253.71402537853257,41.21402608292399,41.21402608292399,0.0,
77,simulation,0x,1,10,450,47-52,47-52,253.71802101988914,253.71802101988914,41.21802172428056,41.21802172428056,0.0,
0,simulation,1x,1,0,-150,2-7,2-7,212.49999929560857,212.49999929560857,0.0,0.0,0.1,
1,simulation,1x,1,0,-100,6-11,6-11,212.49999929560857,212.49999929560857,0.0,0.0,0.1,
2,simulation,1x,1,0,-50,10-15,10-15,212.49999929560857,212.49999929560857,0.0,0.0,0.1,
3,simulation,1x,1,0,0,13-19,13-19,212.50000071335424,212.50000071335424,0.0,0.0,0.1,
4,simulation,1x,1,0,50,17-22,17-22,212.49999929560857,212.49999929560857,0.0,0.0,0.1,
5,simulation,1x,1,0,100,21-26,21-26,212.49999929560857,212.49999929560857,0.0,0.0,0.1,
6,simulation,1x,1,0,150,25-30,25-30,212.49999929560857,212.49999929560857,0.0,0.0,0.1,
7,simulation,1x,1,0,200,29-34,29-34,212.49999929560857,212.49999929560857,0.0,0.0,0.1,
8,simulation,1x,1,0,250,32-37,32-37,212.49999929560857,212.49999929560857,0.0,0.0,0.1,
9,simulation,1x,1,0,300,36-41,36-41,212.49999929560857,212.49999929560857,0.0,0.0,0.1,
10,simulation,1x,1,0,350,40-45,40-45,212.49999929560857,212.49999929560857,0.0,0.0,0.1,
11,simulation,1x,1,0,400,44-49,44-49,212.49999929560857,212.49999929560857,0.0,0.0,0.1,
12,simulation,1x,1,0,450,47-52,47-52,212.49999929560857,212.49999929560857,0.0,0.0,0.1,
13,simulation,1x,1,2,-150,2-7,2-7,215.8271819666109,214.7913939899424,3.3271826710023333,2.2913946943338317,0.1,
14,simulation,1x,1,2,-100,6-11,6-11,215.83875162098968,214.7913529016106,3.338752325381108,2.291353606002019,0.1,
15,simulation,1x,1,2,-50,10-15,10-15,215.90114941934118,214.74881193858778,3.401150123732606,2.2488126429792032,0.1,
16,simulation,1x,1,2,0,13-19,13-19,216.0234675696816,214.45296695040216,3.52346685632736,1.9529662370479173,0.1,
17,simulation,1x,1,2,50,17-22,17-22,216.1488817702853,213.70293890628776,3.648882474676725,1.2029396106791808,0.1,
18,simulation,1x,1,2,100,21-26,21-26,216.22062167166055,212.68135555759704,3.7206223760519777,0.18135626198846921,0.1,
19,simulation,1x,1,2,150,25-30,25-30,216.23612814223262,212.46007440935568,3.736128846624041,-0.0399248862528907,0.1,
20,simulation,1x,1,2,200,29-34,29-34,216.23769572376332,212.45396263841573,3.7376964281547487,-0.04603665719284322,0.1,
21,simulation,1x,1,2,250,32-37,32-37,216.2377096095744,212.45378498047103,3.7377103139658345,-0.046214315137547146,0.1,
22,simulation,1x,1,2,300,36-41,36-41,216.23767610139288,212.45376966147313,3.7376768057843037,-0.04622963413544312,0.1,
23,simulation,1x,1,2,350,40-45,40-45,216.23767860641902,212.45376949089305,3.7376793108104494,-0.04622980471552296,0.1,
24,simulation,1x,1,2,400,44-49,44-49,216.23767860641902,212.45376949316858,3.7376793108104494,-0.04622980243999564,0.1,
25,simulation,1x,1,2,450,47-52,47-52,216.23767860641902,212.45376949316858,3.7376793108104494,-0.04622980243999564,0.1,
26,simulation,1x,1,4,-150,2-7,2-7,220.5294668544239,218.7711945298256,8.029467558815327,6.271195234217032,0.1,
27,simulation,1x,1,4,-100,6-11,6-11,220.6757755295409,218.8544901243491,8.17577623393234,6.3544908287405235,0.1,
28,simulation,1x,1,4,-50,10-15,10-15,221.10019253739273,219.01613651495964,8.600193241784154,6.516137219351066,0.1,
29,simulation,1x,1,4,0,13-19,13-19,221.73270176702079,219.02320102006135,9.232701053666545,6.5232003067071105,0.1,
30,simulation,1x,1,4,50,17-22,17-22,222.39534607077937,218.63490838266347,9.895346775170793,6.1349090870548935,0.1,
31,simulation,1x,1,4,100,21-26,21-26,222.9201531186742,217.5933676552477,10.420153823065618,5.093368359639129,0.1,
32,simulation,1x,1,4,150,25-30,25-30,223.13696671154057,216.58637194159434,10.636967415931991,4.086372645985762,0.1,
33,simulation,1x,1,4,200,29-34,29-34,223.19089677725742,216.15986729937214,10.690897481648847,3.659868003763563,0.1,
34,simulation,1x,1,4,250,32-37,32-37,223.1983209244398,216.08993452186726,10.698321628831224,3.5899352262586888,0.1,
35,simulation,1x,1,4,300,36-41,36-41,223.1997222239648,216.0772442482747,10.699722928356238,3.5772449526661205,0.1,
36,simulation,1x,1,4,350,40-45,40-45,223.1997709481051,216.07648769119683,10.699771652496537,3.5764883955882567,0.1,
37,simulation,1x,1,4,400,44-49,44-49,223.19976871585536,216.07644308504672,10.699769420246781,3.5764437894381444,0.1,
38,simulation,1x,1,4,450,47-52,47-52,223.19976764516107,216.0764431178123,10.6997683495525,3.5764438222037143,0.1,
39,simulation,1x,1,6,-150,2-7,2-7,225.93043935968964,223.47134197924464,13.430440064081068,10.971342683636067,0.1,
40,simulation,1x,1,6,-100,6-11,6-11,226.39309878879777,223.79185734841755,13.893099493189197,11.291858052808976,0.1,
41,simulation,1x,1,6,-50,10-15,10-15,227.42937000408511,224.4301592704836,14.92937070847654,11.930159974875039,0.1,
42,simulation,1x,1,6,0,13-19,13-19,228.9000253142085,225.11147195629513,16.400024600854266,12.611471242940894,0.1,
43,simulation,1x,1,6,50,17-22,17-22,230.46993203145496,225.60307281592424,17.969932735846385,13.103073520315661,0.1,
44,simulation,1x,1,6,100,21-26,21-26,231.90765712202048,225.63637184216316,19.407657826411906,13.136372546554583,0.1,
45,simulation,1x,1,6,150,25-30,25-30,232.70193979317776,225.27859655705515,20.201940497569183,12.778597261446578,0.1,
46,simulation,1x,1,6,200,29-34,29-34,233.00485850330213,224.951406023921,20.504859207693556,12.451406728312435,0.1,
47,simulation,1x,1,6,250,32-37,32-37,233.0742677441907,224.83474303195092,20.57426844858213,12.334743736342347,0.1,
48,simulation,1x,1,6,300,36-41,36-41,233.0969898545512,224.78767089874742,20.596990558942622,12.287671603138847,0.1,
49,simulation,1x,1,6,350,40-45,40-45,233.10006561557935,224.78047764845817,20.60006631997078,12.280478352849599,0.1,
50,simulation,1x,1,6,400,44-49,44-49,233.10033440503761,224.77977632204036,20.60033510942904,12.279777026431788,0.1,
51,simulation,1x,1,6,450,47-52,47-52,233.1003480090049,224.77972055553323,20.60034871339633,12.279721259924656,0.1,
52,simulation,1x,1,8,-150,2-7,2-7,232.1680212542951,228.797432973248,19.668021958686523,16.297433677639418,0.1,
53,simulation,1x,1,8,-100,6-11,6-11,233.12323619193884,229.50576198267228,20.62323689633027,17.005762687063708,0.1,
54,simulation,1x,1,8,-50,10-15,10-15,234.99065744262242,230.83544145249044,22.490658147013846,18.335442156881868,0.1,
55,simulation,1x,1,8,0,13-19,13-19,237.33598083480163,232.4100338227779,24.835980121447392,19.910033109423665,0.1,
56,simulation,1x,1,8,50,17-22,17-22,239.87287521629017,233.993288746334,27.372875920681594,21.493289450725428,0.1,
57,simulation,1x,1,8,100,21-26,21-26,242.62833792671245,235.36752449523337,30.128338631103873,22.867525199624794,0.1,
58,simulation,1x,1,8,150,25-30,25-30,244.42989476636973,236.0501681822578,31.929895470761153,23.55016888664923,0.1,
59,simulation,1x,1,8,200,29-34,29-34,245.31054144587029,236.23640342652266,32.81054215026171,23.73640413091408,0.1,
60,simulation,1x,1,8,250,32-37,32-37,245.5818858216613,236.244117604435,33.08188652605273,23.744118308826415,0.1,
61,simulation,1x,1,8,300,36-41,36-41,245.70402946950793,236.22688874207404,33.204030173899355,23.726889446465464,0.1,
62,simulation,1x,1,8,350,40-45,40-45,245.73022992985133,236.2184951133184,33.23023063424276,23.718495817709822,0.1,
63,simulation,1x,1,8,400,44-49,44-49,245.73417194727986,236.2166038715362,33.23417265167129,23.71660457592762,0.1,
64,simulation,1x,1,8,450,47-52,47-52,245.73447052494538,236.21637640933713,33.234471229336805,23.716377113728555,0.1,
65,simulation,1x,1,10,-150,2-7,2-7,238.65527649753932,234.36391731338492,26.155277201930744,21.863918017776342,0.1,
66,simulation,1x,1,10,-100,6-11,6-11,240.1999873974698,235.54811192766087,27.699988101861237,23.048112632052295,0.1,
67,simulation,1x,1,10,-50,10-15,10-15,242.99171670559883,237.67196162610085,30.491717409990258,25.171962330492278,0.1,
68,simulation,1x,1,10,0,13-19,13-19,246.38112934216642,240.23237277234452,33.88112862881218,27.73237205899028,0.1,
69,simulation,1x,1,10,50,17-22,17-22,250.06476865426976,243.00651109907108,37.56476935866118,30.5065118034625,0.1,
70,simulation,1x,1,10,100,21-26,21-26,254.29467789129384,245.90708085884,41.79467859568527,33.40708156323143,0.1,
71,simulation,1x,1,10,150,25-30,25-30,257.4749062663729,247.96276916964388,44.97490697076432,35.4627698740353,0.1,
72,simulation,1x,1,10,200,29-34,29-34,259.30741645249094,249.07406142490026,46.807417156882366,36.57406212929169,0.1,
73,simulation,1x,1,10,250,32-37,32-37,259.9922318643166,249.45317394215445,47.492232568708005,36.953174646545875,0.1,
74,simulation,1x,1,10,300,36-41,36-41,260.37422469544407,249.64191773673255,47.874225399835495,37.14191844112398,0.1,
75,simulation,1x,1,10,350,40-45,40-45,260.4841428627211,249.68797419620864,47.98414356711254,37.18797490060007,0.1,
76,simulation,1x,1,10,400,44-49,44-49,260.5087389607353,249.69657435360395,48.00873966512671,37.196575057995375,0.1,
77,simulation,1x,1,10,450,47-52,47-52,260.51281300805306,249.69780012303553,48.01281371244448,37.19780082742696,0.1,
0,simulation,3x,1,0,-150,2-7,2-7,212.49999929560857,212.49999929560857,0.0,0.0,0.31622776601683794,
1,simulation,3x,1,0,-100,6-11,6-11,212.49999929560857,212.49999929560857,0.0,0.0,0.31622776601683794,
2,simulation,3x,1,0,-50,10-15,10-15,212.49999929560857,212.49999929560857,0.0,0.0,0.31622776601683794,
3,simulation,3x,1,0,0,13-19,13-19,212.50000071335424,212.50000071335424,0.0,0.0,0.31622776601683794,
4,simulation,3x,1,0,50,17-22,17-22,212.49999929560857,212.49999929560857,0.0,0.0,0.31622776601683794,
5,simulation,3x,1,0,100,21-26,21-26,212.49999929560857,212.49999929560857,0.0,0.0,0.31622776601683794,
6,simulation,3x,1,0,150,25-30,25-30,212.49999929560857,212.49999929560857,0.0,0.0,0.31622776601683794,
7,simulation,3x,1,0,200,29-34,29-34,212.49999929560857,212.49999929560857,0.0,0.0,0.31622776601683794,
8,simulation,3x,1,0,250,32-37,32-37,212.49999929560857,212.49999929560857,0.0,0.0,0.31622776601683794,
9,simulation,3x,1,0,300,36-41,36-41,212.49999929560857,212.49999929560857,0.0,0.0,0.31622776601683794,
10,simulation,3x,1,0,350,40-45,40-45,212.49999929560857,212.49999929560857,0.0,0.0,0.31622776601683794,
11,simulation,3x,1,0,400,44-49,44-49,212.49999929560857,212.49999929560857,0.0,0.0,0.31622776601683794,
12,simulation,3x,1,0,450,47-52,47-52,212.49999929560857,212.49999929560857,0.0,0.0,0.31622776601683794,
